RutaID,Lat,Lon
5,43.0201677289934,-3.07246408947179
5,42.98474056573,-3.11583150149185
5,42.9359992112865,-3.16877234786016
5,42.8983143428845,-3.20481620539256
5,42.8393605296857,-3.25540770443573
6,43.2643803747637,-3.26667208568115
6,43.2349878708929,-3.29004320158663
6,43.2173270748928,-3.28112025972737
6,43.2097099321907,-3.27839593242546
6,43.2001726952646,-3.26064951617149
6,43.1914794856248,-3.22365676375647
6,43.184706370209,-3.20168610029352
6,43.1857192029526,-3.17859049690027
6,43.1867320356962,-3.15549489350702
6,43.1887577011835,-3.10930368672051
6,43.187175217874,-3.08658306330403
6,43.1847487072781,-3.08310877604859
6,43.1810773242873,-3.04921533091224
6,43.1793260355205,-3.03034397472797
6,43.1785875794974,-2.98837701515044
6,43.1697255644003,-2.95523352996763
6,43.1629524489845,-2.93326286650468
7,43.1824701050146,-2.89984386880964
7,43.2388918363543,-2.9069913782496
7,43.2596543647793,-2.90399153843547
7,43.2722933341304,-2.90981517301605
7,43.2794040604607,-2.92408730201458
7,43.2913678079828,-2.945308005524
7,43.2839194707379,-2.93873441098988
7,43.2678411580473,-2.95253209254711
7,43.2749518843776,-2.96680422154565
7,43.2765343676871,-2.98952484496213
7,43.2758591458581,-3.00492191389096
7,43.2654778816456,-3.00642183379803
7,43.2447153532205,-3.00942167361217
8,43.1843901992386,-2.91486595776171
8,43.2396302923775,-2.94895833782713
8,43.2438080917401,-2.97130398126685
8,43.243132869911,-2.98670105019568
8,43.2450529641351,-3.00172313914775
8,43.2478803198395,-3.05486292044514
8,43.2461922652668,-3.09335559276722
8,43.2439977943223,-3.14339606678593
8,43.2372879131006,-3.17878943182935
8,43.2338485697612,-3.19841074796716
8,43.2169262297842,-3.23145476568543
8,43.2313164879021,-3.25614975645028
8,43.2375831869461,-3.28966822160986
8,43.2420985972232,-3.30431533058516
9,42.7304842666617,-2.91542489072514
9,42.7178452973106,-2.90960125614456
9,42.7166004249156,-2.87918209826366
9,42.6878199086799,-2.82979211673394
9,42.6879887141372,-2.82594284950174
9,42.6698215017653,-2.8285677093391
9,42.6594402375528,-2.83006762924617
9,42.6542496054465,-2.83081758919971
9,42.633824687936,-2.82611889454942
9,42.6147502140837,-2.79062606204147
9,42.6181895574232,-2.77100474590366
9,42.6162694631991,-2.7559826569516
9,42.6166070741137,-2.74828412248718
9,42.6044745211344,-2.73091268620997
9,42.6051497429635,-2.71551561728114
9,42.5888393906215,-2.67579853756421
9,42.5785636976722,-2.61608516173271
9,42.5799141413304,-2.58529102387504
9,42.5650174668407,-2.57214383480681
9,42.5720649589769,-2.52905193529898
9,42.5737530135496,-2.49055926297689
9,42.5692376032725,-2.47591215400159
9,42.5551849560691,-2.44351862877232
9,42.5585610652145,-2.36653328412815
9,42.5456900562121,-2.30719488827341
10,42.8032372474683,-3.13823083263333
10,42.7966329375098,-3.11241090193817
10,42.7903662384659,-3.07889243677859
10,42.7922230984958,-3.0365504972243
10,42.8049676391101,-2.98116083606631
10,42.8395931121563,-2.83846243596236
10,42.8770459409069,-2.7489038171558
10,42.9195205963065,-2.66244450562792
10,43.0221307031058,-2.49844882443141
10,43.0306974443574,-2.4207135198337
10,43.0413530852904,-2.35415103695586
10,43.0632340177222,-2.2668422980099
10,43.0929008983135,-2.17840861913364
10,43.1147818307453,-2.09109988018768
10,43.1317041707222,-2.05805586246941
10,43.2345463171729,-1.94757494254706
10,43.2916856074108,-1.82074805881325
10,43.3144738013231,-1.77155701221261
11,42.8063180827683,-2.95036669820864
11,42.8649133879276,-2.7315323808786
11,42.9173684624311,-2.5939076554017
11,42.9592734672648,-2.46163211706408
11,42.9872522932833,-2.41169111050991
11,43.0304654047061,-2.36719875855955
11,43.046142872288,-2.30373558296038
11,43.0497510210848,-2.28026499959036
11,43.0772234307315,-2.24187179473281
12,42.6960693933227,-3.40615672909947
12,42.744641942309,-3.35706514996337
12,42.7863358046163,-3.34721620310289
12,42.8369340190899,-3.25193341718029
12,42.9071763579816,-3.23795969057537
12,42.9323910624897,-3.19224293123018
12,43.0274472607809,-3.08288695123812
12,43.0492226219496,-3.05679150803073
12,43.0673898343215,-3.05416664819336
12,43.0808728309589,-3.0407439466129
12,43.1083452406056,-3.00235074175536
13,42.6799492863823,-3.06807170515411
13,42.6856463348603,-3.05577394350395
13,42.6918497997102,-3.03192838015716
13,42.6926938269966,-3.01268204399612
13,42.6938754651975,-2.98573717337066
13,42.6950571033983,-2.9587923027452
13,42.6952259088556,-2.95494303551299
13,42.6978212249087,-2.95456805553623
13,42.7195965860774,-2.92847261232884
13,42.7278889506086,-2.91579987070191
14,43.2340388151626,-2.90004280373872
14,43.2371405475875,-2.88812002206533
14,43.2478594227146,-2.87892156769384
14,43.2480282281719,-2.87507230046163
14,43.2559829817885,-2.87009809329913
15,42.9251335134655,-2.41684136272011
15,42.9582397373962,-2.30878636770604
15,42.963767980417,-2.30033787328809
15,42.9801839040221,-2.27884165726644
15,42.9881386576388,-2.27386745010393
15,43.0342846960292,-2.22130158371239
15,43.0545408080824,-2.22984954559488
15,43.0801563576992,-2.23379828029163
16,42.9388699896985,-2.16241474541757
16,42.9500320470033,-2.0843044608431
16,42.9786860948509,-2.01896638536009
17,42.803068442011,-3.14208009986553
17,42.8442558879466,-3.14377895470168
17,42.8546371521591,-3.14227903479461
17,42.8831856287435,-3.13815425505018
17,42.9500309613648,-3.02522452033814
17,42.9911551731063,-2.96955934666792
17,43.0520290805291,-2.93398993657682
17,43.0906212104115,-2.93606377138974
17,43.1276308569844,-2.91541698278616
17,43.1636276708136,-2.91786579757585
17,43.1897496368022,-2.91026673057597
