RutaID,Lat,Lon
11,1,-2.64602816008223
11,1,-2.65190206339494
11,1,-2.67064323930626
11,1,-2.67914073467478
11,1,-2.68963510289802
11,1,-2.70038015880169
11,1,-2.73573166534057
11,1,-2.7570964333077
11,1,-2.78695006805453
11,1,-2.81443079842599
11,1,-2.84178618495724
11,1,-2.8821341879273
11,1,-2.93759702403112
11,1,-2.94796604841412
11,1,-2.94871811145545
11,1,-2.94997154985765
11,1,-2.95810164229432
11,1,-2.95910439301608
11,1,-2.96984944891976
11,1,-2.97809625660784
11,1,-3.00108186590901
11,1,-3.00133255358945
11,1,-3.00758248842283
11,1,-3.02557160129282
11,1,-3.0318215361262
11,1,-3.03282428684796
11,1,-3.04169781373714
11,1,-3.05006996526545
11,1,-3.0749271035811
11,1,-3.08292322358875
11,1,-3.08791972001992
11,1,-3.10091233645874
11,1,-3.10328524083411
11,1,-3.1135289213769
11,1,-3.120647634503
11,1,-3.14750164567337
11,1,-3.18210108917093
11,1,-3.19196873819307
11,1,-3.22406993347505
11,1,-3.25067325696497
11,1,-3.26341518572335
11,1,-3.26891305751541
11,1,-3.28490529753069
11,1,-3.29489829039304
11,1,-3.31750786817355
11,1,-3.33050048461237
11,1,-3.33824591693958
11,1,-3.35098784569796
11,1,-3.35398746927442
12,1,-3.32101795430456
12,1,-3.3283873551111
12,1,-3.33313316386184
12,1,-3.34499768573868
12,1,-3.35199105502456
12,1,-3.36423160842206
12,1,-3.36485832762316
12,1,-3.35849167753838
12,1,-3.36361351780977
12,1,-3.36373886164999
12,1,-3.35462327566918
12,1,-3.35250105897425
12,1,-3.35287709049491
12,1,-3.35824961844675
12,1,-3.36561901925329
12,1,-3.37448391755366
12,1,-3.38385019121491
12,1,-3.36586970693373
12,1,-3.36187596122432
12,1,-3.34788922265255
12,1,-3.34089585336667
12,1,-3.33152957970542
12,1,-3.32203796220395
12,1,-3.30805122363218
12,1,-3.29631204559556
12,1,-3.28482355523939
12,1,-3.29956235685247
12,1,-3.3074331330199
12,1,-3.31979903025761
12,1,-3.32467018284857
12,1,-3.30018907605357
12,1,-3.29494189194196
12,1,-3.29406448506042
12,1,-3.27982705880821
12,1,-3.25372511067917
12,1,-3.24186058880233
12,1,-3.21813154504865
12,1,-3.20626702317181
13,1,-2.67592085278114
13,1,-2.75510410404982
13,1,-2.77509008977452
13,1,-2.79257782728363
13,1,-2.82330886891201
13,1,-2.85028822392259
13,1,-2.87976582714877
13,1,-2.90437227778398
13,1,-2.94109393797648
13,1,-2.96557504477148
13,1,-2.98018850254434
13,1,-3.01391053916037
13,1,-3.03326980568397
13,1,-3.04063920649052
13,1,-3.05762556863875
13,1,-3.07011680971669
13,1,-3.08310942615551
13,1,-3.09784822776859
13,1,-3.11958039866756
14,1,-2.67929650787827
14,1,-2.70102867877724
14,1,-2.7181403847657
14,1,-2.73275384253856
14,1,-2.76897412737018
14,1,-2.78371292898327
14,1,-2.80369891470797
14,1,-2.83817301436531
14,1,-2.87527070607847
14,1,-2.9096194618956
14,1,-2.94621577824788
14,1,-2.95870701932581
14,1,-2.97132360424397
14,1,-2.99068287076757
14,1,-3.01066885649228
14,1,-3.03489927560683
14,1,-3.07873964892543
14,1,-3.09098020232293
14,1,-3.11733283813242
14,1,-3.12445155125852
14,1,-3.13406851260021
14,1,-3.14393616162234
14,1,-3.14893265805351
14,1,-3.15880030707565
14,1,-3.16404749118726
14,1,-3.17154223583402
15,1,-2.58627774764449
15,1,-2.58865065201986
15,1,-2.5933964607706
15,1,-2.60038983005648
15,1,-2.60513563880722
15,1,-2.60988144755795
15,1,-2.61687481684383
15,1,-2.62162062559457
15,1,-2.64035317291707
15,1,-2.65221769479391
15,1,-2.66170931229538
15,1,-2.67120092979685
15,1,-2.67844498676317
15,1,-2.71391320855347
15,1,-2.72103192167957
15,1,-2.728902697847
15,1,-2.74389218714052
15,1,-2.77137291751199
15,1,-2.7939824952925
15,1,-2.82433750540021
15,1,-2.84432349112491
15,1,-2.86418413300939
15,1,-2.87867224694204
15,1,-2.89366173623557
15,1,-2.8984075449863
15,1,-2.9177668115099
15,1,-2.94174654294402
15,1,-2.9654755866977
15,1,-2.99432647072277
15,1,-3.00169587152931
15,1,-3.01818085831667
15,1,-3.03491653278446
15,1,-3.05152686341203
15,1,-3.05627267216277
15,1,-3.07313369047078
15,1,-3.09211692547372
15,1,-3.10897794378174
15,1,-3.11135084815711
15,1,-3.11634734458828
15,1,-3.12821186646512
15,1,-3.14194791735645
15,1,-3.15143953485792
15,1,-3.15855824798402
15,1,-3.17042276986086
15,1,-3.17529392245181
15,1,-3.2016465582613
16,1,-3.2344998165846
16,1,-3.23500119194548
16,1,-3.23562791114658
16,1,-3.23587859882702
16,1,-3.2318848531176
16,1,-3.22789110740819
16,1,-3.21915155294804
16,1,-3.21265955902303
16,1,-3.21116406152921
16,1,-3.20242450706906
16,1,-3.20317657011038
16,1,-3.2039286331517
16,1,-3.20443000851258
16,1,-3.20967719262419
16,1,-3.2174226249514
16,1,-3.22054759236809
16,1,-3.22816768085507
16,1,-3.22891974389639
16,1,-3.22967180693771
16,1,-3.22292912533227
16,1,-3.21643713140727
16,1,-3.21032116900292
16,1,-3.19071984338769
16,1,-3.18435319330291
16,1,-3.1803594475935
16,1,-3.1699990517993
16,1,-3.15988934368554
16,1,-3.15152582074605
16,1,-3.14291161012612
16,1,-3.13554220931958
16,1,-3.13029502520796
16,1,-3.11555622359488
16,1,-3.09819382992598
16,1,-3.09069908527922
16,1,-3.08307899679224
16,1,-3.07321134777011
16,1,-3.06346904258819
16,1,-3.04660802428018
16,1,-3.02949631829173
16,1,-3.01038773944856
16,1,-2.98840488086916
16,1,-2.96379843023394
16,1,-2.93994404264004
16,1,-2.93282532951394
16,1,-2.9158389673657
16,1,-2.90135085343306
16,1,-2.88236761843012
16,1,-2.87100447191416
16,1,-2.85951598155798
16,1,-2.84590527450688
16,1,-2.84128480959636
16,1,-2.8299216630804
16,1,-2.82805013406591
16,1,-2.8240563883565
16,1,-2.81531683389635
16,1,-2.81082171282605
16,1,-2.79658428657385
16,1,-2.78497045237745
16,1,-2.77335661818105
16,1,-2.77085836996546
17,1,-3.1053084580601
17,1,-3.10843342547679
17,1,-3.11355526574818
17,1,-3.11655488932465
17,1,-3.11930382522068
17,1,-3.1194291690609
17,1,-3.13991653014648
17,1,-3.14728593095303
17,1,-3.15452998791935
17,1,-3.16189938872589
17,1,-3.16926878953244
17,1,-3.18201071829081
17,1,-3.1896308067778
17,1,-3.19500333472963
17,1,-3.19787761446588
17,1,-3.1992563967083
17,1,-3.20126189815182
17,1,-3.2023899927138
17,1,-3.19877227852505
17,1,-3.20926664674828
18,1,-3.28699345847521
18,1,-3.27163656624984
18,1,-3.2610254827752
18,1,-3.26177754581652
18,1,-3.26715007376836
18,1,-3.27477016225534
18,1,-3.28726140333328
18,1,-3.29975264441122
18,1,-3.29788111539673
18,1,-3.29838249075761
18,1,-3.3086261713004
18,1,-3.31175113871709
18,1,-3.31487610613378
18,1,-3.3162548883762
18,1,-3.31663091989686
18,1,-3.3130132057081
18,1,-3.31139236437406
18,1,-3.30727327482442
18,1,-3.30815068170596
18,1,-3.30915343242772
18,1,-3.3096548077886
18,1,-3.30078990948823
18,1,-3.29692150761904
18,1,-3.29267707422918
18,1,-3.28843264083933
18,1,-3.28443889512991
18,1,-3.27082818807881
18,1,-3.24997342406138
18,1,-3.24073249424035
18,1,-3.23149156441932
18,1,-3.22474888281387
18,1,-3.20389411879644
19,1,-3.39250754477891
19,1,-3.34344587311514
19,1,-3.3263427957155
19,1,-3.31848064813689
19,1,-3.30437719431372
19,1,-3.29414214235974
19,1,-3.2951448930815
19,1,-3.29839520433841
19,1,-3.27168379418589
19,1,-3.25720430884206
19,1,-3.25845774724426
19,1,-3.25958584180624
19,1,-3.26996349477806
19,1,-3.26909471648534
19,1,-3.27709083649298
19,1,-3.27172693712996
19,1,-3.27048212731657
19,1,-3.2673657884887
19,1,-3.26612097867531
19,1,-3.27249625734891
19,1,-3.27587191244603
19,1,-3.28124444039787
19,1,-3.28449475165478
19,1,-3.27675794791639
19,1,-3.27588916962366
19,1,-3.26590480535013
19,1,-3.26640618071101
19,1,-3.27177870866284
19,1,-3.27502901991975
19,1,-3.277903299656
20,1,-2.49066990971016
20,1,-2.49566640614134
20,1,-2.496042437662
20,1,-2.49641846918266
20,1,-2.50154030945405
20,1,-2.50653680588523
20,1,-2.51390620669177
20,1,-2.51877735928273
20,1,-2.52352316803346
20,1,-2.53314012937516
20,1,-2.54263174687663
20,1,-2.54750289946758
20,1,-2.54987580384295
20,1,-2.55237405205854
20,1,-2.55724520464949
20,1,-2.56236704492089
20,1,-2.56261773260133
20,1,-2.56524132465714
20,1,-2.56549201233758
20,1,-2.57036316492853
20,1,-2.57311210082456
20,1,-2.57561034904015
20,1,-2.58522731038184
20,1,-2.59259671118838
20,1,-2.60221367253007
20,1,-2.60458657690544
20,1,-2.62144759521345
20,1,-2.62619340396419
20,1,-2.63093921271492
20,1,-2.64068151789683
20,1,-2.65491894414904
20,1,-2.65754253620485
20,1,-2.65804391156573
20,1,-2.66079284746176
20,1,-2.66354178335778
20,1,-2.66354178335778
20,1,-2.67091118416433
20,1,-2.6759076805955
20,1,-2.67828058497087
20,1,-2.68564998577741
20,1,-2.69789053917491
20,1,-2.7003887873905
20,1,-2.7055106276619
20,1,-2.71063246793329
20,1,-2.71350674766954
20,1,-2.71713309044711
20,1,-2.71288865705725
20,1,-2.70252826126305
20,1,-2.70328032430437
20,1,-2.70465910654679
20,1,-2.7265252498748
20,1,-2.72727731291612
20,1,-2.71767760875205
20,1,-2.71118561482705
20,1,-2.70956477349301
20,1,-2.71206302170859
20,1,-2.71955776635536
20,1,-2.72243204609161
20,1,-2.72293342145249
20,1,-2.72131258011844
20,1,-2.72206464315976
20,1,-2.72019311414527
20,1,-2.74617834702291
20,1,-2.74892728291894
20,1,-2.74955400212004
20,1,-2.75217759417584
20,1,-2.75530256159253
20,1,-2.76054974570415
20,1,-2.76217921562701
20,1,-2.76118509349406
21,1,-2.44944449985856
21,1,-2.45893611736003
21,1,-2.4684277348615
21,1,-2.47117667075753
21,1,-2.47142735843797
21,1,-2.474176294334
21,1,-2.47692523023002
21,1,-2.47954882228583
21,1,-2.48492135023767
21,1,-2.49016853434928
21,1,-2.49016853434928
21,1,-2.49728724747539
21,1,-2.50677886497686
21,1,-2.53762662185664
21,1,-2.54736892703855
21,1,-2.5522400796295
21,1,-2.55698588838024
21,1,-2.56210772865163
21,1,-2.56685353740237
21,1,-2.5715993461531
21,1,-2.58396524339082
21,1,-2.58621280392597
21,1,-2.59320617321185
21,1,-2.59795198196259
21,1,-2.61231475205502
21,1,-2.62180636955649
21,1,-2.62867439500215
21,1,-2.63829135634384
21,1,-2.65015587822068
21,1,-2.65989818340259
21,1,-2.67188804911965
21,1,-2.67913210608597
21,1,-2.69124731564325
21,1,-2.70548474189545
21,1,-2.71522704707737
21,1,-2.72209507252303
21,1,-2.72659019359332
21,1,-2.73345821903899
21,1,-2.73345821903899
21,1,-2.74307518038068
21,1,-2.75044458118722
21,1,-2.7574379504731
21,1,-2.76218375922384
21,1,-2.76692956797458
21,1,-2.77654652931626
21,1,-2.78141768190722
21,1,-2.79090929940869
21,1,-2.79777732485435
21,1,-2.80227244592465
21,1,-2.80439466261958
21,1,-2.81138803190546
21,1,-2.8161338406562
21,1,-2.82100499324715
21,1,-2.82600148967833
21,1,-2.8354931071798
21,1,-2.84273716414612
21,1,-2.84748297289685
21,1,-2.85197809396715
21,1,-2.85909680709325
21,1,-2.86609017637914
21,1,-2.8684630807545
21,1,-2.87570713772083
21,1,-2.87833072977663
21,1,-2.88757165959766
21,1,-2.89443968504333
21,1,-2.90143305432921
21,1,-2.90130771048899
21,1,-2.90105702280855
21,1,-2.90317923950348
21,1,-2.90767436057377
21,1,-2.9097965772687
21,1,-2.91416635449878
21,1,-2.91866147556907
21,1,-2.91603788351326
21,1,-2.91316360377701
21,1,-2.9201569730629
21,1,-2.92952324672415
21,1,-2.92452675029297
21,1,-2.92415071877231
21,1,-2.92889652752305
21,1,-2.93326630475312
21,1,-2.93538852144805
21,1,-2.92302262421033
21,1,-2.91802612777916
21,1,-2.90828382259725
21,1,-2.89854151741534
21,1,-2.88180584294754
21,1,-2.8699413210707
21,1,-2.86332398330548
21,1,-2.8640760463468
21,1,-2.86207917349209
21,1,-2.87656728742474
21,1,-2.87894019180011
21,1,-2.89080471367694
21,1,-2.90004564349798
21,1,-2.91165947769437
21,1,-2.91852750314004
21,1,-2.92289728037011
21,1,-2.92252124884945
21,1,-2.94612494876291
21,1,-2.95599259778504
21,1,-2.97035536787747
21,1,-2.98247057743475
21,1,-2.99208753877643
21,1,-3.00395206065328
21,1,-3.01082008609894
21,1,-3.02505751235114
21,1,-3.03479981753305
21,1,-3.04916258762548
21,1,-3.05653198843202
21,1,-3.06165382870342
21,1,-3.07127079004511
21,1,-3.08113843906724
21,1,-3.09825014505569
21,1,-3.10587023354268
21,1,-3.10387336068797
21,1,-3.10886985711914
21,1,-3.11611391408547
21,1,-3.1214864420373
21,1,-3.13347630775436
21,1,-3.13385233927502
21,1,-3.14359464445693
21,1,-3.14884182856855
21,1,-3.15870947759068
21,1,-3.165953534557
21,1,-3.17781805643384
21,1,-3.18506211340016
21,1,-3.19505510626252
21,1,-3.20454672376399
21,1,-3.22352995876693
21,1,-3.22802507983722
21,1,-3.23476776144266
21,1,-3.23938822635318
21,1,-3.24100906768723
21,1,-3.23363966688068
21,1,-3.24050769232635
21,1,-3.25449443089811
21,1,-3.25424374321767
21,1,-3.2602343617818
21,1,-3.26934994776261
21,1,-3.27147216445753
21,1,-3.27122147677709
21,1,-3.26172985927562
21,1,-3.25461114614952
21,1,-3.24686571382232
21,1,-3.23699806480019
21,1,-3.22413079220159
21,1,-3.22175788782622
21,1,-3.21426314317946
21,1,-3.20914130290806
21,1,-3.2016465582613
21,1,-3.19202959691961
21,1,-3.18703310048843
21,1,-3.18178591637682
21,1,-3.17179292351446
21,1,-3.1714168919938
21,1,-3.1759120130641
21,1,-3.18278003850976
21,1,-3.18215331930866
21,1,-3.1862724088583
21,1,-3.1876425625119
21,1,-3.19176165206154
21,1,-3.1980029583061
21,1,-3.20212204785574
21,1,-3.20086860945354
21,1,-3.20973350775391
21,1,-3.21597481399847
21,1,-3.2058564772959
21,1,-3.21684359229119
21,1,-3.21871512130568
21,1,-3.21309190567341
21,1,-3.20547181718642
21,1,-3.21146243575055
21,1,-3.20359165958312
21,1,-3.19609691493636
21,1,-3.20021600448599
21,1,-3.21057640028019
21,1,-3.21457014598961
21,1,-3.21669236268454
21,1,-3.23666971982042
21,1,-3.24977905151065
21,1,-3.25627104543565
21,1,-3.27038312784764
21,1,-3.28674277079477
21,1,-3.29835660499117
21,1,-3.3153429671394
21,1,-3.33457688982278
21,1,-3.34194629062933
21,1,-3.36617670974388
21,1,-3.37042114313374
21,1,-3.37716382473918
21,1,-3.3889030027758
21,1,-3.39327278000588
22,1,-2.42171308180665
22,1,-2.42246514484797
22,1,-2.42758698511937
22,1,-2.44007822619731
